,Unnamed: 0,title,clean_title,studio,domestic_gross,foreign_gross,year,genre_imdb,genre_tndb,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Sci-Fi,TV Movie,Thriller,War,Western,Biography,Sport,Musical
2610,2610,Happy Bhaag Jayegi,happy bhaag jayegi,Eros,352000.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2611,2611,High-Rise,high-rise,Magn.,346000.0,,2016,,[18],,,,,,,,,,,,,,,,,,,,,,
2612,2612,Te3n,te3n,Rel.,332000.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2613,2613,Francofonia,francofonia,MBox,307000.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2614,2614,Mia Madre,mia madre,MBox,303000.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2615,2615,April and the Extraordinary World,april and the extraordinary world,GK,295000.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2616,2616,Ixcanul,ixcanul,KL,295000.0,,2016,,[18],,,,,,,,,,,,,,,,,,,,,,
2617,2617,The People vs. Fritz Bauer,the people vs fritz bauer,Cohen,288000.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2618,2618,Aquarius,aquarius,Vita.,286000.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2619,2619,Kingsglaive: Final Fantasy: XV,kingsglaive final fantasy xv,VE,270000.0,,2016,,"[28, 16, 878]",,,,,,,,,,,,,,,,,,,,,,
2620,2620,My Golden Days,my golden days,Magn.,269000.0,,2016,,[18],,,,,,,,,,,,,,,,,,,,,,
2621,2621,The Family Fang,the family fang,SM,263000.0,,2016,,"[35, 18, 9648]",,,,,,,,,,,,,,,,,,,,,,
2622,2622,Dheepan,dheepan,IFC,262000.0,,2016,"Crime,Drama",,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,,False,False,False,False,False,False
2623,2623,"Life, Animated",life animated,Orch.,255000.0,,2016,,[99],,,,,,,,,,,,,,,,,,,,,,
2624,2624,Oasis: Supersonic,oasis supersonic,A24,243000.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2625,2625,The Invitation,the invitation,Drft.,232000.0,,2016,"Drama,Horror,Mystery",[53],False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,,False,False,False,False,False,False
2626,2626,Miss Hokusai,miss hokusai,GK,223000.0,,2016,,"[16, 18, 36]",,,,,,,,,,,,,,,,,,,,,,
2627,2627,Kaptaan,kaptaan,UTV,204000.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2628,2628,League of Gods,league of gods,Sony,182000.0,,2016,,"[28, 14]",,,,,,,,,,,,,,,,,,,,,,
2629,2629,Viva,viva,Magn.,178000.0,,2016,,[18],,,,,,,,,,,,,,,,,,,,,,
2630,2630,The Wave,the wave,Magn.,177000.0,,2016,,"[28, 18, 53]",,,,,,,,,,,,,,,,,,,,,,
2631,2631,Asura: The City of Madness,asura the city of madness,CJ,176000.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2632,2632,Louder than Bombs,louder than bombs,Orch.,164000.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2633,2633,Howards End (2016 Restoration),howards end (2016 restoration),Cohen,160000.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2634,2634,Sunset Song,sunset song,Magn.,160000.0,,2016,,[18],,,,,,,,,,,,,,,,,,,,,,
2635,2635,Born to be Blue,born to be blue,EOne,152000.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2636,2636,Seasons,seasons,MBox,150000.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2637,2637,Rams (HrÃºtar),rams (hrãºtar),Cohen,149000.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2638,2638,Tumbledown,tumbledown,SM,135000.0,,2016,,"[18, 9648, 10749]",,,,,,,,,,,,,,,,,,,,,,
2639,2639,The Brand New Testament,the brand new testament,MBox,128000.0,,2016,,"[18, 35, 14]",,,,,,,,,,,,,,,,,,,,,,
2640,2640,Spirits' Homecoming,spirits homecoming,PM&E,126000.0,,2016,,"[18, 36]",,,,,,,,,,,,,,,,,,,,,,
2641,2641,Sweet Bean,sweet bean,KL,125000.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2642,2642,A War,a war,Magn.,123000.0,,2016,,"[18, 10752]",,,,,,,,,,,,,,,,,,,,,,
2643,2643,Fire at Sea,fire at sea,KL,121000.0,,2016,,[99],,,,,,,,,,,,,,,,,,,,,,
2644,2644,Hockney,hockney,FM,121000.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2645,2645,Three,three,WGUSA,120000.0,,2016,,"[10749, 18, 35]",,,,,,,,,,,,,,,,,,,,,,
2646,2646,Tale of Tales,tale of tales,IFC,119000.0,,2016,,"[10749, 14, 27]",,,,,,,,,,,,,,,,,,,,,,
2647,2647,The Measure of a Man,the measure of a man,KL,112000.0,,2016,,[18],,,,,,,,,,,,,,,,,,,,,,
2648,2648,Aferim!,aferim!,BWP,108000.0,,2016,,"[18, 36]",,,,,,,,,,,,,,,,,,,,,,
2649,2649,Until Forever (Por Siempre),until forever (por siempre),CZ,105000.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2650,2650,Under the Sun (2016),under the sun (2016),Icar.,105000.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2651,2651,Our Last Tango,our last tango,Strand,100000.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2652,2652,Rock On 2,rock on 2,Eros,98900.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2653,2653,Seondal: The Man Who Sells the River,seondal the man who sells the river,CJ,97500.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2654,2654,So Young 2: Never Gone,so young 2 never gone,CL,96400.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2655,2655,"New York, New York (2016)",new york new york (2016),CL,92400.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2656,2656,Fireworks Wednesday,fireworks wednesday,Ghop,90500.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2657,2657,No One's Life Is Easy: So I Married an Anti-Fan,no ones life is easy so i married an anti-fan,CL,89300.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2658,2658,"My Love, Don't Cross that River",my love dont cross that river,FM,88000.0,,2016,,"[10749, 99, 18]",,,,,,,,,,,,,,,,,,,,,,
2659,2659,Author: The JT LeRoy Story,author the jt leroy story,Magn.,86000.0,,2016,,[99],,,,,,,,,,,,,,,,,,,,,,
2660,2660,Mountains May Depart,mountains may depart,KL,82900.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2661,2661,Cock and Bull,cock and bull,CL,82800.0,,2016,,"[80, 9648, 53]",,,,,,,,,,,,,,,,,,,,,,
2662,2662,A Street Cat Named Bob,a street cat named bob,Cleopatra,82700.0,,2016,"Biography,Comedy,Drama","[18, 10751, 35]",False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,,False,False,False,True,False,False
2663,2663,Les cowboys,les cowboys,Cohen,80800.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2664,2664,Saala Khadoos,saala khadoos,UTV,76900.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2665,2665,The Monster (2016),the monster (2016),A24,12500.0,62200.0,2016,,,,,,,,,,,,,,,,,,,,,,,,
2666,2666,Dancer,dancer,IFC,71900.0,,2016,,[99],,,,,,,,,,,,,,,,,,,,,,
2667,2667,Sweet 20,sweet 20,CJ,71800.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2668,2668,The Dark Horse,the dark horse,BG,67500.0,,2016,,[18],,,,,,,,,,,,,,,,,,,,,,
2669,2669,Phantom Detective,phantom detective,CJ,67100.0,,2016,,"[28, 18]",,,,,,,,,,,,,,,,,,,,,,
2670,2670,Ran (2016 re-issue),ran (2016 re-issue),Rialto,66100.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2671,2671,Microbe & Gasoline,microbe & gasoline,Scre.,63800.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2672,2672,Time Renegades,time renegades,CJ,59400.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2673,2673,Vanishing Time: A Boy Who Returned,vanishing time a boy who returned,Dreamwest,57800.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2674,2674,DONGJU: The Portrait of a Poet,dongju the portrait of a poet,CJ,56600.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2675,2675,L'attesa,lattesa,Osci.,55800.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2676,2676,The Lovers and the Despot,the lovers and the despot,Magn.,55500.0,,2016,,[99],,,,,,,,,,,,,,,,,,,,,,
2677,2677,Clown,clown,W/Dim.,55000.0,,2016,,[27],,,,,,,,,,,,,,,,,,,,,,
2678,2678,Diary of a Chambermaid,diary of a chambermaid,Cohen,54200.0,,2016,,[18],,,,,,,,,,,,,,,,,,,,,,
2679,2679,High Strung (2016),high strung (2016),Pala.,53400.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2680,2680,The Club,the club,MBox,52800.0,,2016,,[18],,,,,,,,,,,,,,,,,,,,,,
2681,2681,Being 17,being 17,Strand,52700.0,,2016,,[18],,,,,,,,,,,,,,,,,,,,,,
2682,2682,The Last Man on the Moon,the last man on the moon,Grav.,52500.0,,2016,,"[99, 36]",,,,,,,,,,,,,,,,,,,,,,
2683,2683,My Annoying Brother,my annoying brother,CJ,52000.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2684,2684,Cemetery of Splendor,cemetery of splendor,Strand,52000.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2685,2685,Disorder,disorder,IFC,51900.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2686,2686,Like for Likes,like for likes,CJ,50800.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2687,2687,In the Shadow of Women,in the shadow of women,Distrib.,50300.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2688,2688,In Order of Disappearance,in order of disappearance,Magn.,50300.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2689,2689,The Treasure,the treasure,SDS,50200.0,,2016,,[35],,,,,,,,,,,,,,,,,,,,,,
2690,2690,Fatima,fatima,KL,50100.0,,2016,,[99],,,,,,,,,,,,,,,,,,,,,,
2691,2691,We Are X,we are x,Drft.,45300.0,,2016,,"[10402, 99]",,,,,,,,,,,,,,,,,,,,,,
2692,2692,A Melody to Remember,a melody to remember,CJ,44300.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2693,2693,Phantom of the Theatre,phantom of the theatre,WGUSA,44000.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2694,2694,Mastizaade,mastizaade,Eros,43400.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2695,2695,Closet Monster,closet monster,Strand,42200.0,,2016,,[18],,,,,,,,,,,,,,,,,,,,,,
2696,2696,Troublemakers: The Story of Land Art,troublemakers the story of land art,FRun,29500.0,9100.0,2016,,[99],,,,,,,,,,,,,,,,,,,,,,
2697,2697,Come What May,come what may,Cohen,37800.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2698,2698,Until Forever,until forever,Linn,35800.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2699,2699,Summertime (2016),summertime (2016),Strand,35300.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2700,2700,Songs My Brothers Taught Me,songs my brothers taught me,KL,34800.0,,2016,,[18],,,,,,,,,,,,,,,,,,,,,,
2701,2701,Mr. Right,mr right,FCW,34700.0,,2016,,"[35, 80, 18]",,,,,,,,,,,,,,,,,,,,,,
2702,2702,Phantom Boy,phantom boy,GK,34400.0,,2016,,"[16, 14, 9648]",,,,,,,,,,,,,,,,,,,,,,
2703,2703,Sweet Sixteen (Xia You Qiao Mu),sweet sixteen (xia you qiao mu),CL,34300.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2704,2704,Eisenstein in Guanajuato,eisenstein in guanajuato,Strand,34300.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2705,2705,Last Cab to Darwin,last cab to darwin,FRun,34200.0,,2016,,"[35, 18, 10749]",,,,,,,,,,,,,,,,,,,,,,
2706,2706,The Map Against the World,the map against the world,CJ,34000.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2707,2707,Kaili Blues,kaili blues,Ghop,32200.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2708,2708,Anesthesia,anesthesia,IFC,32200.0,,2016,,"[18, 53]",,,,,,,,,,,,,,,,,,,,,,
2709,2709,"Rio, I Love You",rio i love you,Scre.,32000.0,,2016,,"[18, 10749]",,,,,,,,,,,,,,,,,,,,,,
2710,2710,As I Open My Eyes,as i open my eyes,KL,31000.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2711,2711,The Son of Joseph,the son of joseph,KL,30600.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2712,2712,From Afar,from afar,Strand,30200.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2713,2713,For a Few Bullets,for a few bullets,CL,30100.0,,2016,,"[35, 9648, 28, 10749, 12]",,,,,,,,,,,,,,,,,,,,,,
2714,2714,The Last Princess,the last princess,CJ,29300.0,,2016,,"[18, 36]",,,,,,,,,,,,,,,,,,,,,,
2715,2715,Valley of Love,valley of love,Strand,28600.0,,2016,,[18],,,,,,,,,,,,,,,,,,,,,,
2716,2716,Blackway,blackway,Electric,27100.0,,2016,,"[53, 9648]",,,,,,,,,,,,,,,,,,,,,,
2717,2717,Neon Bull,neon bull,KL,26700.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2718,2718,Papa (Luo shan ji dao dan ji hua),papa (luo shan ji dao dan ji hua),Jampa,26700.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2719,2719,Standing Tall (La tete haute),standing tall (la tete haute),Cohen,26100.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2720,2720,Chevalier,chevalier,Strand,25700.0,,2016,,"[18, 35]",,,,,,,,,,,,,,,,,,,,,,
2721,2721,The New Year's Eve of Old Lee,the new years eve of old lee,CL,25400.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2722,2722,Cosmos,cosmos,KL,25300.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2723,2723,A Monster with a Thousand Heads,a monster with a thousand heads,MBox,24900.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2724,2724,Evolution,evolution,IFC,24800.0,,2016,"Drama,Mystery,Sci-Fi","[9648, 18, 27]",False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,,False,False,False,False,False,False
2725,2725,"Right Now, Wrong Then",right now wrong then,Ghop,24500.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2726,2726,Lolo,lolo,FR,24100.0,,2016,,[35],,,,,,,,,,,,,,,,,,,,,,
2727,2727,Sanam Teri Kasam,sanam teri kasam,Eros,22100.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2728,2728,Term Life,term life,FCW,21300.0,,2016,,"[53, 80]",,,,,,,,,,,,,,,,,,,,,,
2729,2729,The Sea of Trees,the sea of trees,A24,20400.0,,2016,,[18],,,,,,,,,,,,,,,,,,,,,,
2730,2730,Wildflower (Secretos del Alma),wildflower (secretos del alma),CZ,18100.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2731,2731,Colonia,colonia,Scre.,15700.0,,2016,,"[53, 18, 10749, 36, 9648]",,,,,,,,,,,,,,,,,,,,,,
2732,2732,Argentina,argentina,FRun,14900.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2733,2733,Remember You,remember you,CJ,14800.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2734,2734,Adderall Diaries,adderall diaries,A24,13200.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2735,2735,Neither Heaven Nor Earth,neither heaven nor earth,FM,12800.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2736,2736,The Ones Below,the ones below,Magn.,12500.0,,2016,,[53],,,,,,,,,,,,,,,,,,,,,,
2737,2737,"Kiki, Love to Love",kiki love to love,Strand,12500.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2738,2738,Don't Call Me Son,dont call me son,Zeit.,11700.0,,2016,,[18],,,,,,,,,,,,,,,,,,,,,,
2739,2739,Jeruzalem,jeruzalem,EpicPics,11300.0,,2016,,[27],,,,,,,,,,,,,,,,,,,,,,
2740,2740,Serial Killer 1,serial killer 1,KL,10300.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2741,2741,Chronic,chronic,MR,9000.0,,2016,,[18],,,,,,,,,,,,,,,,,,,,,,
2742,2742,Magnus,magnus,FR,8900.0,,2016,,[99],,,,,,,,,,,,,,,,,,,,,,
2743,2743,The Last King,the last king,Magn.,8900.0,,2016,,"[28, 12, 18, 36]",,,,,,,,,,,,,,,,,,,,,,
2744,2744,Mojave,mojave,A24,8300.0,,2016,,[53],,,,,,,,,,,,,,,,,,,,,,
2745,2745,The Other Side,the other side,FM,8100.0,,2016,,"[18, 27, 53]",,,,,,,,,,,,,,,,,,,,,,
2746,2746,The President,the president,Crnth,7600.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2747,2747,They Will Have to Kill Us First,they will have to kill us first,BBC,7500.0,,2016,Documentary,"[10402, 99]",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False
2748,2748,The Carer,the carer,Crnth,6200.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2749,2749,Klown Forever,klown forever,Drft.,5700.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2750,2750,Search Party,search party,FCW,4600.0,,2016,,[35],,,,,,,,,,,,,,,,,,,,,,
2751,2751,In Harmony,in harmony,Distrib.,3100.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2752,2752,In Her Name (Au nom de ma fille),in her name (au nom de ma fille),Distrib.,1600.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2753,2753,Next Time I'll Aim for the Heart,next time ill aim for the heart,Distrib.,800.0,,2016,,"[80, 53, 18]",,,,,,,,,,,,,,,,,,,,,,
2754,2754,The Student and Mr. Henri,the student and mr henri,Distrib.,800.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2755,2755,Down By Love,down by love,Distrib.,700.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2756,2756,News From Planet Mars,news from planet mars,KL,300.0,,2016,,,,,,,,,,,,,,,,,,,,,,,,
2757,2757,Satanic,satanic,Magn.,300.0,,2016,,[27],,,,,,,,,,,,,,,,,,,,,,
2758,2758,Star Wars: The Last Jedi,star wars the last jedi,BV,620200000.0,712400000.0,2017,,"[14, 12, 878, 28]",,,,,,,,,,,,,,,,,,,,,,
2759,2759,Beauty and the Beast (2017),beauty and the beast (2017),BV,504000000.0,759500000.0,2017,,,,,,,,,,,,,,,,,,,,,,,,
2760,2760,The Fate of the Furious,the fate of the furious,Uni.,226000000.0,1010.0,2017,"Action,Crime,Thriller","[28, 80, 53]",True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,True,False,False,False,False,False
2761,2761,Despicable Me 3,despicable me 3,Uni.,264600000.0,770200000.0,2017,"Adventure,Animation,Comedy","[28, 16, 35, 10751, 12]",False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False
2762,2762,Jumanji: Welcome to the Jungle,jumanji welcome to the jungle,Sony,404500000.0,557600000.0,2017,"Action,Adventure,Comedy","[28, 12, 35, 14]",True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False
2763,2763,Spider-Man: Homecoming,spider-man homecoming,Sony,334200000.0,546000000.0,2017,"Action,Adventure,Sci-Fi","[28, 12, 878, 18]",True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,,False,False,False,False,False,False
2764,2764,Wolf Warrior 2,wolf warrior 2,HC,2700000.0,867600000.0,2017,,,,,,,,,,,,,,,,,,,,,,,,
2765,2765,Guardians of the Galaxy Vol. 2,guardians of the galaxy vol 2,BV,389800000.0,473900000.0,2017,,"[28, 12, 35, 878]",,,,,,,,,,,,,,,,,,,,,,
2766,2766,Thor: Ragnarok,thor ragnarok,BV,315100000.0,538900000.0,2017,"Action,Adventure,Comedy","[28, 12, 35, 14]",True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False
2767,2767,Wonder Woman,wonder woman,WB,412600000.0,409300000.0,2017,"Action,Adventure,Fantasy","[28, 14]",True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,,False,False,False,False,False,False
2768,2768,Coco,coco,BV,209700000.0,597400000.0,2017,0,"[16, 10751, 35, 12, 14]",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False
2769,2769,Pirates of the Caribbean: Dead Men Tell No Tales,pirates of the caribbean dead men tell no tales,BV,172600000.0,622300000.0,2017,"Action,Adventure,Fantasy","[12, 28, 14, 35]",True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,,False,False,False,False,False,False
2770,2770,It,it,WB (NL),327500000.0,372900000.0,2017,"Horror,Thriller","[80, 18, 53]",False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,True,False,False,False,False,False
2771,2771,Justice League,justice league,WB,229000000.0,428900000.0,2017,"Action,Adventure,Fantasy","[28, 12, 14, 878]",True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,,False,False,False,False,False,False
2772,2772,Logan (2017),logan (2017),Fox,226300000.0,392700000.0,2017,,,,,,,,,,,,,,,,,,,,,,,,
2773,2773,Transformers: The Last Knight,transformers the last knight,Par.,130199999.0,475300000.0,2017,"Action,Adventure,Sci-Fi","[28, 878, 53, 12]",True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,,False,False,False,False,False,False
2774,2774,Kong: Skull Island,kong skull island,WB,168100000.0,398600000.0,2017,"Action,Adventure,Fantasy","[28, 12, 14]",True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,,False,False,False,False,False,False
2775,2775,The Boss Baby,the boss baby,Fox,175000000.0,353000000.0,2017,"Adventure,Animation,Comedy","[16, 35, 10751]",False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False
2776,2776,Dunkirk,dunkirk,WB,188000000.0,337200000.0,2017,"Action,Drama,History","[10752, 28, 18]",True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,,False,False,False,False,False,False
2777,2777,War for the Planet of the Apes,war for the planet of the apes,Fox,146900000.0,343800000.0,2017,"Action,Adventure,Drama","[18, 878, 10752]",True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,,False,False,False,False,False,False
2778,2778,The Greatest Showman,the greatest showman,Fox,174300000.0,260700000.0,2017,"Biography,Drama,Musical",[18],False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,,False,False,False,True,False,True
2779,2779,Kingsman: The Golden Circle,kingsman the golden circle,Fox,100200000.0,310700000.0,2017,"Action,Adventure,Comedy","[28, 12, 35]",True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False
2780,2780,The Mummy (2017),the mummy (2017),Uni.,80200000.0,329000000.0,2017,,,,,,,,,,,,,,,,,,,,,,,,
2781,2781,Cars 3,cars 3,BV,152900000.0,231000000.0,2017,"Adventure,Animation,Comedy","[12, 16, 35, 10751]",False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False
2782,2782,Fifty Shades Darker,fifty shades darker,Uni.,114600000.0,267000000.0,2017,"Drama,Romance","[18, 10749]",False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,,False,False,False,False,False,False
2783,2783,Your Name.,your name,FUN,5000000.0,353000000.0,2017,,"[10749, 16, 18]",,,,,,,,,,,,,,,,,,,,,,
2784,2784,Murder on the Orient Express (2017),murder on the orient express (2017),Fox,102800000.0,250000000.0,2017,,,,,,,,,,,,,,,,,,,,,,,,
2785,2785,xXx: The Return of Xander Cage,xxx the return of xander cage,Par.,44900000.0,301200000.0,2017,,,,,,,,,,,,,,,,,,,,,,,,
2786,2786,The Great Wall,the great wall,Uni.,45500000.0,289400000.0,2017,"Action,Adventure,Fantasy","[28, 12, 14]",True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,,False,False,False,False,False,False
2787,2787,Resident Evil: The Final Chapter,resident evil the final chapter,SGem,26800000.0,285400000.0,2017,"Action,Horror,Sci-Fi","[28, 27, 878]",True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,,False,False,False,False,False,False
2788,2788,The LEGO Batman Movie,the lego batman movie,WB,175800000.0,136200000.0,2017,"Action,Animation,Comedy","[28, 16, 35, 10751, 14]",True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False
2789,2789,Annabelle: Creation,annabelle creation,WB (NL),102100000.0,204400000.0,2017,"Horror,Mystery,Thriller","[27, 9648, 53]",False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,,True,False,False,False,False,False
2790,2790,Wonder,wonder,LGF,132400000.0,173500000.0,2017,"Drama,Family","[18, 10751]",False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,,False,False,False,False,False,False
2791,2791,Ferdinand,ferdinand,Fox,84400000.0,211700000.0,2017,"Adventure,Animation,Comedy","[16, 10751, 12, 35]",False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False
2792,2792,Split,split,Uni.,138300000.0,140200000.0,2017,"Comedy,Romance,Sport",[18],False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,,False,False,False,False,True,False
2793,2793,Blade Runner 2049,blade runner 2049,WB,92100000.0,167200000.0,2017,"Drama,Mystery,Sci-Fi","[878, 28, 53]",False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,,False,False,False,False,False,False
2794,2794,Get Out,get out,Uni.,176000000.0,79400000.0,2017,"Horror,Mystery,Thriller","[35, 16]",False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,,True,False,False,False,False,False
2795,2795,Kung Fu Yoga,kung fu yoga,WGUSA,363000.0,253800000.0,2017,,,,,,,,,,,,,,,,,,,,,,,,
2796,2796,Baahubali 2: The Conclusion,baahubali 2 the conclusion,GrtIndia,20200000.0,234000000.0,2017,"Action,Drama","[28, 18]",True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,False,False,False,False,False,False
2797,2797,Journey to the West: The Demons Strike Back,journey to the west the demons strike back,Sony,880000.0,245700000.0,2017,,"[12, 14, 28]",,,,,,,,,,,,,,,,,,,,,,
2798,2798,Alien: Covenant,alien covenant,Fox,74300000.0,166600000.0,2017,"Horror,Sci-Fi,Thriller","[27, 878, 53]",False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,,True,False,False,False,False,False
2799,2799,Baby Driver,baby driver,TriS,107800000.0,119100000.0,2017,"Action,Crime,Drama","[28, 80]",True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,,False,False,False,False,False,False
2800,2800,Valerian and the City of a Thousand Planets,valerian and the city of a thousand planets,STX,41200000.0,184700000.0,2017,"Action,Adventure,Fantasy","[12, 878, 28]",True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,,False,False,False,False,False,False
2801,2801,Geostorm,geostorm,WB,33700000.0,187900000.0,2017,"Action,Sci-Fi,Thriller","[28, 878, 53]",True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,True,False,False,False,False,False
2802,2802,The Emoji Movie,the emoji movie,Sony,86100000.0,131699999.0,2017,"Adventure,Animation,Comedy","[16, 10751, 35]",False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False
