,Unnamed: 0,clean_title,movie_id,primary_title,original_title,start_year,runtime_minutes,genres,id,release_date,movie,production_budget,domestic_gross,worldwide_gross,foreign_gross,title,studio,domestic_grossbom,foreign_grossbom,year,worldwide_grossbom,Sport,Crime,News,Romance,Sci-Fi,Western,Horror,Drama,Family,nan,Mystery,Musical,Fantasy,Adventure,Documentary,Thriller,Comedy,Reality-TV,Music,History,Action,Animation
1056,16642,the expendables 2,tt1764651,The Expendables 2,The Expendables 2,2012,103.0,"Action,Adventure,Thriller",81,17-Aug-12,The Expendables 2,100000000,85028192,311979256,226951064,The Expendables 2,LGF,85000000.0,229900000.0,2012.0,314900000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
1057,16708,sunday,tt1766118,Sunday,Sunday,2010,90.0,Comedy,96,22-Aug-97,Sunday,450000,410919,450349,39430,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1058,16734,silent house,tt1767382,Silent House,Silent House,2011,86.0,"Drama,Horror,Mystery",97,9-Mar-12,Silent House,2000000,12739737,16610760,3871023,Silent House,ORF,12800000.0,347000.0,2012.0,13147000.0,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1059,16752,the giant mechanical man,tt1769363,The Giant Mechanical Man,The Giant Mechanical Man,2012,95.0,"Comedy,Drama,Romance",43,27-Apr-12,The Giant Mechanical Man,900000,7396,7396,0,,,,,,,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1060,16782,apollo 18,tt1772240,Apollo 18,Apollo 18,2011,86.0,"Horror,Mystery,Sci-Fi",94,2-Sep-11,Apollo 18,5000000,17686929,26517819,8830890,Apollo 18,W/Dim.,17700000.0,7900000.0,2011.0,25600000.0,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1061,16784,conviction,tt1772252,Conviction,Conviction,2013,,Drama,28,15-Oct-10,Conviction,12500000,6797696,11826980,5029284,Conviction,FoxS,6800000.0,2900000.0,2010.0,9700000.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1062,16785,the curse of downers grove,tt1772261,The Curse of Downers Grove,The Curse of Downers Grove,2015,89.0,"Drama,Horror,Mystery",98,21-Aug-15,The Curse of Downers Grove,2000000,0,0,0,,,,,,,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1063,16792,danny collins,tt1772288,Danny Collins,Danny Collins,2015,106.0,"Biography,Comedy,Drama",59,20-Mar-15,Danny Collins,10000000,5637066,8465845,2828779,Danny Collins,BST,5600000.0,5200000.0,2015.0,10800000.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1064,16795,hostage,tt1772292,Hostage,Junction,2012,91.0,Thriller,63,11-Mar-05,Hostage,75000000,34636443,77636443,43000000,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1065,16802,nerve,tt1772317,Nerve,Nerve,2011,83.0,"Comedy,Drama",43,27-Jul-16,Nerve,20000000,38583626,70652284,32068658,Nerve,LGF,38600000.0,46700000.0,2016.0,85300000.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1066,16808,wreck-it ralph,tt1772341,Wreck-It Ralph,Wreck-It Ralph,2012,101.0,"Adventure,Animation,Comedy",31,2-Nov-12,Wreck-It Ralph,165000000,189412677,496511521,307098844,Wreck-It Ralph,BV,189400000.0,281800000.0,2012.0,471200000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1067,16814,trade of innocents,tt1772408,Trade of Innocents,Trade of Innocents,2012,88.0,"Drama,Thriller",3,5-Oct-12,Trade of Innocents,5800000,15091,15091,0,,,,,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1068,16818,outside bet,tt1772422,Outside Bet,Outside Bet,2012,101.0,Comedy,75,24-Feb-15,Outside Bet,7500000,0,13524,13524,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1069,16971,the game,tt1773736,The Game,The Game,2010,,Drama,38,12-Sep-97,The Game,50000000,48265581,80369970,32104389,,,,,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1070,16972,the intruder,tt1773741,The Intruder,Khew ar-khard,2010,106.0,Horror,72,3-May-19,The Intruder,8000000,35095904,36005871,909967,,,,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1071,17060,avatar,tt1775309,Avatar,Abat̢,2011,93.0,Horror,1,18-Dec-09,Avatar,425000000,760507625,2776345279,2015837654,,,,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1072,17119,a star is born,tt1776364,A Star is Born,Zvezda je rodena,2010,75.0,"Documentary,Music",5,5-Oct-18,A Star is Born,36000000,215288866,433449571,218160705,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1073,17145,virus,tt1777039,Virus,Virus,2010,30.0,"Documentary,Family",69,15-Jan-99,Virus,75000000,14010690,30626690,16616000,,,,,,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1074,17155,50 to 1,tt1777595,50 to 1,50 to 1,2014,110.0,Drama,93,21-Mar-14,50 to 1,10000000,1069454,1069454,0,,,,,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1075,17175,paranormal activity 3,tt1778304,Paranormal Activity 3,Paranormal Activity 3,2011,83.0,"Horror,Mystery,Thriller",51,21-Oct-11,Paranormal Activity 3,5000000,104028807,207039844,103011037,Paranormal Activity 3,Par.,104000000.0,103000000.0,2011.0,207000000.0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
1076,17259,wilson,tt1781058,Wilson,Wilson,2017,94.0,"Comedy,Drama",44,1-Aug-44,Wilson,5200000,2000000,2000000,0,,,,,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1077,17266,anna karenina,tt1781769,Anna Karenina,Anna Karenina,2012,129.0,"Drama,Romance",13,16-Nov-12,Anna Karenina,49000000,12816367,71004627,58188260,Anna Karenina,Focus,12800000.0,56100000.0,2012.0,68900000.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1078,17270,burn,tt1781784,Burn,Burn,2012,86.0,Documentary,10,20-Jul-12,Burn,225000,1109276,1109276,0,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1079,17281,hands of stone,tt1781827,Hands of Stone,Hands of Stone,2016,111.0,"Action,Biography,Drama",74,26-Aug-16,Hands of Stone,20000000,4712792,5031975,319183,Hands of Stone,Wein.,4700000.0,,2016.0,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1080,17301,no escape,tt1781922,No Escape,No Escape,2015,103.0,"Action,Thriller",74,26-Aug-15,No Escape,5000000,27288872,42844516,15555644,No Escape,Wein.,27300000.0,27100000.0,2015.0,54400000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
1081,17303,the ridges,tt1781935,The Ridges,The Ridges,2011,89.0,"Drama,Horror,Thriller",59,25-Nov-11,The Ridges,17300,0,0,0,,,,,,,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1082,17339,elysium,tt1783264,Elysium,Elysium,2010,,Drama,92,9-Aug-13,Elysium,120000000,93050117,286192091,193141974,Elysium,TriS,93100000.0,193100000.0,2013.0,286200000.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1083,17444,the awakening,tt1785266,The Awakening,13 Strings,2010,,Thriller,4,17-Aug-12,The Awakening,4900000,95933,6924321,6828388,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1084,17492,widows,tt1785670,Widows,Viudas,2011,100.0,"Comedy,Drama",50,16-Nov-18,Widows,40000000,42402632,73866088,31463456,Widows,Fox,42400000.0,33600000.0,2018.0,76000000.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1085,17572,restoration,tt1787663,Restoration,Boker Tov Adon Fidelman,2011,102.0,Drama,34,29-Dec-95,Restoration,18000000,4100000,4100000,0,,,,,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1086,17589,madeas big happy family,tt1787759,Madea's Big Happy Family,Madea's Big Happy Family,2011,106.0,"Comedy,Drama",92,22-Apr-11,Madea's Big Happy Family,25000000,53345287,54160818,815531,,,,,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1087,17636,kill list,tt1788391,Kill List,Kill List,2011,95.0,"Crime,Drama,Horror",70,3-Feb-12,Kill List,800000,29063,462206,433143,Kill List,IFC,29100.0,143000.0,2012.0,172100.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1088,17644,forget me not,tt1788440,Forget Me Not,Shin-san Tankoumachi no seren̢de,2010,109.0,Drama,44,24-May-11,Forget Me Not,1300000,0,13465,13465,,,,,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1089,17665,the last shot,tt1789070,The Last Shot,The Last Shot,2011,101.0,"Drama,Family,Sport",36,24-Sep-04,The Last Shot,40000000,463730,463730,0,,,,,,,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1090,17740,pirates of the caribbean: dead men tell no tales,tt1790809,Pirates of the Caribbean: Dead Men Tell No Tales,Pirates of the Caribbean: Dead Men Tell No Tales,2017,129.0,"Action,Adventure,Fantasy",25,26-May-17,Pirates of the Caribbean: Dead Men Tell No Tales,230000000,172558876,788241137,615682261,Pirates of the Caribbean: Dead Men Tell No Tales,BV,172600000.0,622300000.0,2017.0,794900000.0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False
1091,17748,the maze runner,tt1790864,The Maze Runner,The Maze Runner,2014,113.0,"Action,Mystery,Sci-Fi",60,19-Sep-14,The Maze Runner,34000000,102427862,348319861,245891999,The Maze Runner,Fox,102400000.0,245900000.0,2014.0,348300000.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1092,17751,zero dark thirty,tt1790885,Zero Dark Thirty,Zero Dark Thirty,2012,157.0,"Drama,Thriller",66,19-Dec-12,Zero Dark Thirty,52500000,95720716,134612435,38891719,Zero Dark Thirty,Sony,95700000.0,37100000.0,2012.0,132800000.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1093,17752,the campaign,tt1790886,The Campaign,The Campaign,2012,85.0,Comedy,18,10-Aug-12,The Campaign,95000000,86907746,104907746,18000000,The Campaign,WB,86900000.0,18000000.0,2012.0,104900000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1094,17766,inherent vice,tt1791528,Inherent Vice,Inherent Vice,2014,148.0,"Comedy,Crime,Drama",56,12-Dec-14,Inherent Vice,20000000,8110975,14772346,6661371,Inherent Vice,WB,8100000.0,6600000.0,2014.0,14700000.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1095,17783,weekend,tt1791679,Weekend,Weekend,2011,121.0,"Action,Comedy,Crime",43,23-Sep-11,Weekend,190000,484592,1577585,1092993,,,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1096,17785,while were young,tt1791682,While We're Young,While We're Young,2014,97.0,"Comedy,Drama,Mystery",45,27-Mar-15,While We're Young,10000000,7582065,17503828,9921763,While We're Young,A24,7600000.0,9700000.0,2015.0,17300000.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1097,17828,cirque du soleil: worlds away,tt1792647,Cirque du Soleil: Worlds Away,Cirque du Soleil: Worlds Away,2012,91.0,Fantasy,77,21-Dec-12,Cirque du Soleil: Worlds Away,25000000,12512862,28012862,15500000,Cirque Du Soleil: Worlds Away,Par.,12500000.0,21600000.0,2012.0,34100000.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1098,17871,the road,tt1794774,The Road,Di ujung jalan,2010,,Documentary,94,25-Nov-09,The Road,25000000,8114270,29206732,21092462,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1099,17913,frankenstein,tt1795369,Frankenstein,National Theatre Live: Frankenstein,2011,130.0,Drama,3,4-Nov-94,Frankenstein,45000000,22006296,112006296,90000000,,,,,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1100,17959,split second,tt1796616,Split Second,Split Second,2010,50.0,Drama,32,1-May-92,Split Second,7000000,5430822,5430822,0,,,,,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1101,18009,rudderless,tt1798243,Rudderless,Rudderless,2014,105.0,"Comedy,Drama,Music",78,17-Oct-14,Rudderless,5000000,56001,567219,511218,Rudderless,Gold.,58300.0,,2014.0,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
1102,18014,this is martin bonner,tt1798291,This Is Martin Bonner,This Is Martin Bonner,2013,83.0,Drama,29,21-Jun-13,This Is Martin Bonner,42000,0,0,0,,,,,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1103,18022,southpaw,tt1798684,Southpaw,Southpaw,2015,124.0,"Drama,Sport",92,24-Jul-15,Southpaw,30000000,52421953,94156456,41734503,Southpaw,Wein.,52400000.0,39500000.0,2015.0,91900000.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1104,18024,her,tt1798709,Her,Her,2013,126.0,"Drama,Romance,Sci-Fi",80,10-Jan-14,Her,23000000,25568251,48163815,22595564,,,,,,,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1105,18032,after,tt1799508,After,After,2012,90.0,"Drama,Fantasy,Mystery",2,31-Dec-12,After,650000,0,0,0,,,,,,,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False
1106,18034,benji,tt1799516,Benji,Benji,2018,87.0,"Crime,Drama,Family",30,15-Nov-74,Benji,500000,31559560,31559560,0,,,,,,,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
